ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Previous_Day_Cash_Level,Location_Type,Holiday_Flag,Special_Event_Flag,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
56,2025-01-04,5,4,22706.61,15520.14,24207.98,2,0,0,1,1,22262.04
56,2025-01-05,6,3,16728.84,10759.2,29518.59,2,0,0,1,1,17475.09
56,2025-01-06,0,3,16510.43,12956.42,21747.49,2,0,0,1,1,16123.99
56,2025-01-07,1,2,16561.87,14688.05,21463.56,2,0,0,2,1,17978.73
56,2025-01-08,2,4,16728.27,10741.67,21530.44,2,0,0,3,1,18244.91
56,2025-01-09,3,2,18252.64,12118.07,21746.75,2,0,0,1,1,18794.95
56,2025-01-10,4,3,26513.6,23181.11,23728.44,2,1,0,2,1,26183.52
56,2025-01-11,5,1,21823.69,15067.84,34467.68,2,0,0,3,1,22001.68
56,2025-01-12,6,2,16707.45,14638.23,28370.79,2,0,0,2,1,15188.66
56,2025-01-13,0,1,16113.96,13648.29,21719.69,2,0,0,3,1,14980.64
56,2025-01-14,1,4,17408.68,13006.98,20948.14,2,0,0,2,1,17226.14
56,2025-01-15,2,4,16123.93,11050.87,22631.28,2,0,0,2,1,16960.97
56,2025-01-16,3,1,19008.3,12055.7,20961.11,2,0,0,2,1,17561.6
56,2025-01-17,4,2,23013.65,15819.02,24710.79,2,0,0,2,1,21935.91
56,2025-01-18,5,1,22394.41,15094.68,29917.75,2,0,0,3,1,21860.01
56,2025-01-19,6,1,17006.29,14997.41,29112.73,2,0,0,3,1,15989.15
56,2025-01-20,0,1,15131.89,12471.47,22108.18,2,0,0,3,1,16127.11
56,2025-01-21,1,2,16991.74,10856.02,19671.46,2,0,0,3,1,17934.58
56,2025-01-22,2,1,17864.89,11195.51,22089.26,2,0,0,1,1,17823.92
56,2025-01-23,3,3,16381.59,13849.71,23224.36,2,0,0,1,1,15219.99
56,2025-01-24,4,1,22320.31,16581.97,21296.07,2,0,0,3,1,21504.42
56,2025-01-25,5,4,18748.51,13366.95,29016.4,2,0,0,3,1,18399.64
56,2025-01-26,6,2,24441.54,15196.5,24373.06,2,1,0,1,1,24474.55
56,2025-01-27,0,4,19888.5,13438.27,31774.0,2,0,0,3,1,21157.2
56,2025-01-28,1,2,13760.88,10421.87,25855.05,2,0,0,3,1,12875.03
56,2025-01-29,2,2,18039.24,12814.91,17889.15,2,0,0,3,1,17281.93
56,2025-01-30,3,2,23459.89,16260.14,23451.01,2,0,1,2,1,22995.32
56,2025-01-31,4,1,22503.66,13947.52,30497.86,2,0,0,3,1,23109.9
56,2025-02-01,5,1,20923.33,14925.6,29254.75,2,0,0,3,1,21198.68
56,2025-02-02,6,2,16898.4,13590.25,27200.32,2,0,0,2,1,18484.87
56,2025-02-03,0,4,22281.01,19737.41,21967.93,2,1,0,2,1,20951.99
56,2025-02-04,1,2,23752.55,14985.13,28965.32,2,1,0,1,1,22246.98
56,2025-02-05,2,3,15878.01,11368.41,30878.32,2,0,0,1,1,15374.25
56,2025-02-06,3,1,19371.16,13561.67,20641.41,2,0,0,3,1,20767.88
56,2025-02-07,4,3,20610.91,17269.38,25182.51,2,0,0,1,1,19142.64
56,2025-02-08,5,2,21569.86,17191.9,26794.18,2,0,0,2,1,21512.59
56,2025-02-09,6,3,16264.32,13425.82,28040.82,2,0,0,3,1,15386.81
56,2025-02-10,0,2,14803.8,10862.27,21143.62,2,0,0,3,1,15556.0
56,2025-02-11,1,3,17466.85,15232.73,19244.94,2,0,0,2,1,18068.21
56,2025-02-12,2,4,16372.93,14323.88,22706.9,2,0,0,2,1,17735.34
56,2025-02-13,3,2,17099.6,12972.2,21284.8,2,0,0,3,1,16477.72
56,2025-02-14,4,4,28253.38,20506.36,22229.47,2,1,0,2,1,28541.47
56,2025-02-15,5,2,20429.72,15734.47,36729.39,2,0,0,3,1,19312.42
56,2025-02-16,6,4,16260.24,13616.52,26558.63,2,0,0,3,1,15744.95
56,2025-02-17,0,1,17813.14,13092.12,21138.31,2,0,0,3,1,16287.67
56,2025-02-18,1,2,14121.41,8520.71,23157.09,2,0,0,3,1,14357.97
56,2025-02-19,2,1,18393.42,15522.57,18357.84,2,0,0,3,1,18971.84
56,2025-02-20,3,3,20942.6,13328.39,23911.45,2,0,0,3,1,20330.84
56,2025-02-21,4,1,23081.17,17766.04,27225.38,2,0,0,3,1,24711.66
56,2025-02-22,5,2,20009.47,17750.87,30005.53,2,0,0,2,1,20637.33
56,2025-02-23,6,3,17496.36,13173.0,26012.31,2,0,0,2,1,18670.93
56,2025-02-24,0,4,20370.99,13008.58,22745.27,2,0,0,2,1,21693.42
56,2025-02-25,1,4,16283.09,12035.27,26482.29,2,0,0,3,1,16675.78
56,2025-02-26,2,2,25143.07,16638.64,21168.02,2,0,1,1,1,24642.47
56,2025-02-27,3,4,16842.33,14665.62,32686.0,2,0,0,3,1,17982.3
56,2025-02-28,4,2,21287.25,16034.26,21895.03,2,0,0,3,1,21734.39
56,2025-03-01,5,4,16604.16,14534.37,27673.43,2,0,0,3,1,17959.2
56,2025-03-02,6,2,17676.08,12399.78,21585.41,2,0,0,2,1,16759.16
56,2025-03-03,0,2,24517.71,14755.06,22978.9,2,1,0,3,1,26668.38
56,2025-03-04,1,3,16957.64,11616.09,31873.02,2,0,0,3,1,17866.68
56,2025-03-05,2,2,19368.4,16676.19,22044.93,2,0,0,1,1,18948.58
56,2025-03-06,3,3,22503.14,13644.2,25178.92,2,1,0,2,1,20542.13
56,2025-03-07,4,4,18731.14,13591.28,29254.08,2,0,0,1,1,20248.49
56,2025-03-08,5,4,18029.44,12289.77,24350.48,2,0,0,2,1,16739.17
56,2025-03-09,6,3,18423.61,12201.32,23438.27,2,0,0,1,1,18105.9
56,2025-03-10,0,3,18558.56,16293.64,23950.69,2,0,0,3,1,18827.19
56,2025-03-11,1,3,19842.0,17856.32,24126.13,2,0,0,2,1,21279.84
56,2025-03-12,2,1,15898.32,12690.69,25794.59,2,0,0,3,1,14343.67
56,2025-03-13,3,4,19143.03,11706.89,20667.81,2,0,0,2,1,19873.44
56,2025-03-14,4,3,19965.86,16750.83,24885.94,2,0,0,2,1,18453.91
56,2025-03-15,5,4,20746.32,17205.25,25955.62,2,0,0,3,1,21137.02
56,2025-03-16,6,2,20384.37,17453.55,26970.22,2,0,0,2,1,20023.38
56,2025-03-17,0,2,15353.59,10057.91,26499.68,2,0,0,2,1,14973.14
56,2025-03-18,1,1,17996.68,11505.46,19959.66,2,0,0,3,1,18614.85
56,2025-03-19,2,1,15026.3,11903.87,23395.68,2,0,0,2,1,13867.77
56,2025-03-20,3,3,17043.68,12847.9,19534.18,2,0,0,2,1,16977.94
56,2025-03-21,4,1,18002.41,14921.68,22156.78,2,0,0,2,1,19285.45
56,2025-03-22,5,3,18555.78,16201.62,23403.14,2,0,0,3,1,19005.47
56,2025-03-23,6,1,17428.71,13416.15,24122.51,2,0,0,3,1,17777.77
56,2025-03-24,0,4,13736.39,9606.94,22657.32,2,0,0,2,1,13331.02
56,2025-03-25,1,1,18766.03,14288.48,17857.3,2,0,0,1,1,17523.29
56,2025-03-26,2,2,18332.24,14734.44,24395.84,2,0,0,2,1,18832.59
56,2025-03-27,3,3,16300.39,14448.0,23831.91,2,0,0,1,1,15904.46
56,2025-03-28,4,2,19520.49,12642.71,21190.5,2,0,0,1,1,21442.53
56,2025-03-29,5,3,20687.18,16769.2,25376.63,2,0,0,2,1,20708.92
56,2025-03-30,6,3,24378.07,17526.75,26893.34,2,0,1,1,1,26220.0
56,2025-03-31,0,4,16356.34,10935.54,31691.5,2,0,0,2,1,16093.56
56,2025-04-01,1,4,13689.28,8417.84,21263.24,2,0,0,3,1,12808.82
56,2025-04-02,2,4,15654.81,13999.58,17796.06,2,0,0,2,1,16979.42
56,2025-04-03,3,1,17280.65,11989.53,20351.25,2,0,0,1,1,17853.15
56,2025-04-04,4,4,21875.59,17709.38,22464.84,2,0,0,2,1,20604.16
56,2025-04-05,5,2,18210.0,12724.59,28438.26,2,0,0,3,1,16836.42
56,2025-04-06,6,3,17924.45,15784.2,23673.0,2,0,0,1,1,17063.95
56,2025-04-07,0,2,16554.22,13793.73,23301.78,2,0,0,3,1,16824.72
56,2025-04-08,1,4,23659.83,17618.1,21520.49,2,0,1,3,1,23486.94
56,2025-04-09,2,2,25742.43,16917.68,30757.78,2,0,1,3,1,25074.03
56,2025-04-10,3,1,16886.9,12157.35,33465.16,2,0,0,1,1,16019.75
56,2025-04-11,4,3,30940.44,24095.45,21952.97,2,0,1,1,1,31903.08
56,2025-04-12,5,1,18229.84,15544.37,40222.57,2,0,0,2,1,17729.38
56,2025-04-13,6,3,16835.58,10192.58,23698.79,2,0,0,3,1,15228.0
56,2025-04-14,0,4,15606.31,9772.07,21886.25,2,0,0,2,1,16587.43
56,2025-04-15,1,2,22691.73,14596.03,20288.21,2,1,0,1,1,22524.96
56,2025-04-16,2,3,18885.93,16034.99,29499.24,2,0,0,3,1,17907.89
56,2025-04-17,3,2,16052.11,12383.67,24551.71,2,0,0,3,1,15524.54
56,2025-04-18,4,4,19658.67,11882.17,20867.74,2,0,0,3,1,20662.88
56,2025-04-19,5,3,17621.05,12230.32,25556.27,2,0,0,2,1,18576.95
56,2025-04-20,6,2,15411.9,9848.34,22907.36,2,0,0,2,1,14696.8
56,2025-04-21,0,2,16390.89,13359.23,20035.47,2,0,0,1,1,16186.95
56,2025-04-22,1,1,17804.4,14609.93,21308.16,2,0,0,3,1,18322.94
56,2025-04-23,2,3,15103.64,13528.79,23145.72,2,0,0,1,1,14086.75
56,2025-04-24,3,4,15253.8,12789.76,19634.73,2,0,0,1,1,15084.56
56,2025-04-25,4,3,19330.74,13686.22,19829.94,2,0,0,1,1,20147.95
56,2025-04-26,5,1,19735.45,12923.51,25129.96,2,0,0,2,1,21462.23
56,2025-04-27,6,3,17883.21,14027.28,25656.09,2,0,0,2,1,17590.8
56,2025-04-28,0,1,16623.05,14930.78,23248.17,2,0,0,1,1,17521.34
56,2025-04-29,1,3,24273.26,19359.47,21609.97,2,0,1,2,1,24947.5
56,2025-04-30,2,4,17493.99,10613.39,31555.24,2,0,0,3,1,18922.5
56,2025-05-01,3,1,17649.29,11866.92,22742.19,2,0,0,1,1,17550.95
56,2025-05-02,4,3,18044.11,14741.72,22944.08,2,0,0,2,1,16887.25
56,2025-05-03,5,2,20455.71,15331.28,23457.34,2,0,0,3,1,22065.27
56,2025-05-04,6,2,13694.09,11585.26,26592.42,2,0,0,1,1,14723.31
56,2025-05-05,0,2,18478.06,15620.21,17802.31,2,0,0,3,1,18794.68
56,2025-05-06,1,2,16468.03,13421.25,24021.48,2,0,0,3,1,15427.83
56,2025-05-07,2,2,16330.88,13850.43,21408.44,2,0,0,1,1,17351.51
56,2025-05-08,3,3,24567.67,20890.03,21230.14,2,1,0,3,1,24637.06
56,2025-05-09,4,3,56276.42,41230.21,31937.97,2,0,0,3,1,57753.69
56,2025-05-10,5,4,20811.28,18522.15,73159.34,2,0,0,1,1,22333.69
56,2025-05-11,6,1,18483.72,15940.41,27054.66,2,0,0,1,1,19403.34
56,2025-05-12,0,3,18273.29,14598.44,24028.83,2,0,0,1,1,16944.55
56,2025-05-13,1,1,16047.81,12714.88,23755.27,2,0,0,3,1,15764.26
56,2025-05-14,2,4,17057.82,14624.65,20862.15,2,0,0,1,1,18185.68
56,2025-05-15,3,1,18465.06,14001.15,22175.17,2,0,0,2,1,18322.11
56,2025-05-16,4,4,20401.9,15454.88,24004.57,2,0,0,2,1,20512.37
56,2025-05-17,5,1,19862.46,14702.22,26522.47,2,0,0,1,1,21337.43
56,2025-05-18,6,4,15825.92,13909.36,25821.2,2,0,0,2,1,14270.16
56,2025-05-19,0,2,15618.13,11200.61,20573.7,2,0,0,2,1,16936.76
56,2025-05-20,1,3,15226.7,9807.8,20303.57,2,0,0,1,1,15082.71
56,2025-05-21,2,1,16380.72,14127.51,19794.71,2,0,0,1,1,16335.93
56,2025-05-22,3,2,16587.27,12027.57,21294.94,2,0,0,1,1,16640.61
56,2025-05-23,4,4,18079.76,14122.7,21563.45,2,0,0,3,1,18283.76
56,2025-05-24,5,1,28656.08,24897.74,23503.69,2,1,0,3,1,25934.34
56,2025-05-25,6,2,16095.66,11582.16,37252.9,2,0,0,1,1,15737.29
56,2025-05-26,0,2,17842.05,11441.71,20924.36,2,0,0,3,1,16748.86
56,2025-05-27,1,4,15057.6,12119.66,23194.67,2,0,0,3,1,15829.32
56,2025-05-28,2,2,15580.17,12605.94,19574.88,2,0,0,3,1,15926.5
56,2025-05-29,3,4,18823.38,15631.72,20254.23,2,0,0,1,1,20007.96
56,2025-05-30,4,2,30402.2,26885.41,24470.39,2,1,0,1,1,28195.99
56,2025-05-31,5,2,19656.41,12978.0,39522.86,2,0,0,1,1,21357.38
56,2025-06-01,6,3,15670.57,13383.07,25553.34,2,0,0,2,1,15883.63
56,2025-06-02,0,2,17085.4,11768.49,20371.74,2,0,0,1,1,15387.34
56,2025-06-03,1,4,17485.51,11476.35,22211.02,2,0,0,1,1,16825.35
56,2025-06-04,2,3,16987.77,12923.89,22731.16,2,0,0,3,1,16283.76
56,2025-06-05,3,1,21655.2,14067.02,22084.11,2,0,0,1,1,21050.14
56,2025-06-06,4,2,21026.53,14210.86,28151.75,2,0,0,2,1,21146.26
56,2025-06-07,5,1,17218.68,12038.14,27334.49,2,0,0,3,1,17699.74
56,2025-06-08,6,4,17542.76,13217.94,22384.28,2,0,0,2,1,17941.41
56,2025-06-09,0,2,15994.62,12563.36,22805.59,2,0,0,3,1,16040.35
56,2025-06-10,1,1,17134.5,14569.94,20793.0,2,0,0,1,1,15586.71
56,2025-06-11,2,3,16895.83,13551.58,22274.85,2,0,0,3,1,16560.87
56,2025-06-12,3,4,16072.31,12105.86,21964.58,2,0,0,3,1,15933.95
56,2025-06-13,4,3,20498.04,12880.17,20894.0,2,0,0,2,1,21240.76
56,2025-06-14,5,3,21081.22,12672.22,26647.45,2,0,0,1,1,22283.68
56,2025-06-15,6,4,17531.57,10807.53,27405.58,2,0,0,1,1,17724.74
56,2025-06-16,0,4,15148.1,11822.0,22791.05,2,0,0,3,1,15469.42
56,2025-06-17,1,1,23143.64,18875.51,19692.54,2,1,0,2,1,25071.7
56,2025-06-18,2,4,16995.48,13991.95,30086.73,2,0,0,2,1,16512.73
56,2025-06-19,3,4,17429.05,12910.22,22094.13,2,0,0,1,1,15723.39
56,2025-06-20,4,4,44935.7,32800.65,22657.76,2,1,1,2,1,44402.34
56,2025-06-21,5,1,28583.27,20132.72,58416.41,2,1,0,2,1,26994.98
56,2025-06-22,6,2,17635.85,12782.08,37158.25,2,0,0,2,1,18990.35
56,2025-06-23,0,3,15793.04,11516.06,22926.6,2,0,0,1,1,17170.6
56,2025-06-24,1,3,17425.17,12201.87,20530.96,2,0,0,1,1,17444.76
56,2025-06-25,2,1,14741.62,13096.0,22652.72,2,0,0,1,1,16138.81
56,2025-06-26,3,3,16747.27,14912.58,19164.11,2,0,0,2,1,16144.9
56,2025-06-27,4,4,19847.95,12315.98,21771.45,2,0,0,3,1,20769.01
56,2025-06-28,5,4,21177.25,14859.24,25802.33,2,0,0,3,1,20324.54
56,2025-06-29,6,1,16004.14,14075.12,27530.42,2,0,0,1,1,16782.46
57,2025-01-01,2,1,8258.57,5305.5,15309.0,3,0,0,1,0,7894.89
57,2025-01-02,3,4,8977.59,6323.83,10736.14,3,0,0,1,0,9235.09
57,2025-01-03,4,3,14510.08,11129.98,11670.87,3,0,0,3,0,15916.3
57,2025-01-04,5,4,15957.15,12708.29,18863.1,3,0,0,2,0,15163.06
57,2025-01-05,6,2,10108.4,8104.22,20744.3,3,0,0,2,0,10158.13
57,2025-01-06,0,4,11729.74,8444.82,13140.92,3,0,0,2,0,12291.16
57,2025-01-07,1,1,10416.09,7140.68,15248.66,3,0,0,1,0,10252.14
57,2025-01-08,2,1,11708.51,9412.05,13540.91,3,1,0,3,0,10733.56
57,2025-01-09,3,1,11057.97,9836.85,15221.07,3,0,0,1,0,10922.85
57,2025-01-10,4,3,12596.54,8106.88,14375.36,3,0,0,1,0,12624.58
57,2025-01-11,5,2,9277.07,6514.57,16375.5,3,0,0,1,0,8950.2
57,2025-01-12,6,4,11324.73,8364.31,12060.2,3,0,0,2,0,10375.95
57,2025-01-13,0,1,12537.04,10032.44,14722.15,3,0,0,3,0,12917.62
57,2025-01-14,1,4,11222.24,8364.55,16298.16,3,0,0,1,0,11129.58
57,2025-01-15,2,4,8925.82,7357.76,14588.91,3,0,0,2,0,8482.05
57,2025-01-16,3,2,10460.11,8789.33,11603.57,3,0,0,2,0,10903.43
57,2025-01-17,4,2,12416.09,10043.08,13598.14,3,0,0,1,0,12515.77
57,2025-01-18,5,2,15326.93,10029.21,16140.92,3,1,0,1,0,15322.92
57,2025-01-19,6,1,9074.03,5839.91,19925.01,3,0,0,1,0,9101.57
57,2025-01-20,0,2,12207.26,7486.68,11796.23,3,0,0,2,0,13389.43
57,2025-01-21,1,1,10138.26,6526.88,15869.44,3,0,0,2,0,10477.83
57,2025-01-22,2,2,12288.88,11029.21,13179.74,3,0,0,1,0,11193.41
57,2025-01-23,3,3,15238.48,10788.7,15975.55,3,0,1,3,0,14306.5
57,2025-01-24,4,1,32681.64,28370.7,19810.03,3,0,0,2,0,31981.55
57,2025-01-25,5,2,15651.59,10915.39,42486.13,3,0,0,1,0,16401.07
57,2025-01-26,6,4,13999.19,10544.82,20347.07,3,1,0,3,0,14333.58
57,2025-01-27,0,3,10722.23,9096.83,18198.95,3,0,0,3,0,11458.54
57,2025-01-28,1,3,9576.14,6750.28,13938.9,3,0,0,3,0,8750.99
57,2025-01-29,2,2,11146.76,9568.96,12448.99,3,0,0,1,0,10785.59
57,2025-01-30,3,4,13463.81,8763.09,14490.79,3,0,0,1,0,12970.67
57,2025-01-31,4,3,9353.23,6690.76,17502.95,3,0,0,2,0,10114.26
57,2025-02-01,5,2,9662.2,8252.3,12159.2,3,0,0,3,0,9555.89
57,2025-02-02,6,2,10172.56,6897.78,12560.86,3,0,0,1,0,10610.77
57,2025-02-03,0,2,10405.69,9247.25,13224.33,3,0,0,3,0,9426.93
57,2025-02-04,1,2,12382.58,9625.4,13527.4,3,1,0,3,0,11382.99
57,2025-02-05,2,3,11311.39,9125.21,16097.36,3,0,0,1,0,11863.25
57,2025-02-06,3,3,9494.87,8396.55,14704.8,3,0,0,3,0,10091.98
57,2025-02-07,4,1,11502.35,6989.77,12343.33,3,0,0,3,0,12401.2
57,2025-02-08,5,2,12181.04,7792.69,14953.05,3,0,0,3,0,12075.32
57,2025-02-09,6,2,12436.09,8723.07,15835.35,3,0,0,3,0,11214.12
57,2025-02-10,0,4,9818.61,6182.13,16166.91,3,0,0,1,0,10141.71
57,2025-02-11,1,1,10288.54,6389.79,12764.2,3,0,0,3,0,10168.0
57,2025-02-12,2,3,8463.37,5998.28,13375.1,3,0,0,1,0,9198.07
57,2025-02-13,3,3,11355.69,9188.95,11002.38,3,0,0,1,0,11647.45
57,2025-02-14,4,2,11474.68,10038.8,14762.39,3,0,0,3,0,10909.07
57,2025-02-15,5,3,11253.81,9511.88,14917.08,3,0,0,1,0,10294.03
57,2025-02-16,6,1,10873.99,9529.73,14629.95,3,0,0,3,0,10022.99
57,2025-02-17,0,2,9725.12,7110.51,14136.18,3,0,0,3,0,10241.91
57,2025-02-18,1,4,10523.16,9046.39,12642.66,3,0,0,1,0,9615.27
57,2025-02-19,2,2,12613.37,9607.27,13680.1,3,0,0,3,0,12508.01
57,2025-02-20,3,2,11133.49,9039.43,16397.39,3,0,0,2,0,10102.39
57,2025-02-21,4,3,12852.84,10598.05,14473.54,3,0,0,1,0,13767.43
57,2025-02-22,5,1,11138.65,9448.62,16708.7,3,0,0,2,0,11716.72
57,2025-02-23,6,2,10030.34,8111.23,14480.25,3,0,0,1,0,9676.75
57,2025-02-24,0,3,15100.0,10487.39,13039.45,3,1,0,2,0,14980.86
57,2025-02-25,1,3,9263.13,6624.24,19629.99,3,0,0,2,0,8803.24
57,2025-02-26,2,4,10597.02,6550.22,12042.07,3,0,0,3,0,10981.46
57,2025-02-27,3,2,8269.24,6280.53,13776.12,3,0,0,1,0,8416.72
57,2025-02-28,4,2,15320.19,9812.74,10750.01,3,0,0,1,0,14004.59
57,2025-03-01,5,4,11501.89,8960.33,19916.24,3,0,0,1,0,11620.25
57,2025-03-02,6,3,10864.16,8173.75,14952.45,3,0,0,2,0,10719.97
57,2025-03-03,0,2,10601.81,9247.96,14123.4,3,0,0,1,0,9956.02
57,2025-03-04,1,1,10843.21,8112.7,13782.35,3,0,0,3,0,10974.22
57,2025-03-05,2,4,9890.85,6783.6,14096.18,3,0,0,2,0,9208.6
57,2025-03-06,3,1,14583.85,8758.51,12858.1,3,0,1,3,0,15376.35
57,2025-03-07,4,1,13064.72,8848.84,18959.0,3,0,0,2,0,14078.95
57,2025-03-08,5,1,10727.91,7672.01,16984.13,3,0,0,3,0,9690.45
57,2025-03-09,6,4,8208.77,5314.27,13946.28,3,0,0,2,0,8212.0
57,2025-03-10,0,4,9533.94,6208.61,10671.4,3,0,0,1,0,10255.5
57,2025-03-11,1,1,10688.97,7502.57,12394.13,3,0,0,3,0,10105.35
57,2025-03-12,2,3,11003.87,8763.41,13895.66,3,0,0,3,0,10186.39
57,2025-03-13,3,3,12022.36,7430.27,14305.03,3,0,0,3,0,12339.47
57,2025-03-14,4,1,11124.34,6893.46,15629.07,3,0,0,2,0,11234.74
57,2025-03-15,5,1,10636.8,8650.49,14461.64,3,0,0,2,0,9745.85
57,2025-03-16,6,3,11542.84,9986.54,13827.84,3,0,0,3,0,12632.96
57,2025-03-17,0,1,10627.23,9563.59,15005.69,3,0,0,3,0,9772.29
57,2025-03-18,1,2,9828.07,6028.98,13815.41,3,0,0,1,0,10760.06
57,2025-03-19,2,3,12258.94,10946.62,12776.49,3,0,0,2,0,12317.79
57,2025-03-20,3,2,28147.15,19537.07,15936.63,3,0,0,2,0,30540.65
57,2025-03-21,4,1,13621.69,11682.5,36591.3,3,0,0,3,0,12482.09
57,2025-03-22,5,2,13886.17,9828.68,17708.2,3,0,0,3,0,14148.3
57,2025-03-23,6,3,9738.63,6749.21,18052.02,3,0,0,1,0,10652.77
57,2025-03-24,0,1,13173.1,8515.36,12660.21,3,0,0,1,0,12722.08
57,2025-03-25,1,3,10791.71,6617.9,17125.03,3,0,0,1,0,10792.45
57,2025-03-26,2,4,10733.96,8835.13,14029.22,3,0,0,1,0,10382.21
57,2025-03-27,3,2,8739.31,6039.33,13954.15,3,0,0,1,0,9369.09
57,2025-03-28,4,1,11586.78,9893.84,11361.11,3,0,0,3,0,10702.38
57,2025-03-29,5,4,13130.25,8964.0,15062.81,3,0,0,1,0,12070.3
57,2025-03-30,6,4,9537.77,7768.81,17069.32,3,0,0,2,0,8627.38
57,2025-03-31,0,3,8588.3,5688.76,12399.1,3,0,0,1,0,9443.86
57,2025-04-01,1,4,21512.46,17131.5,11164.79,3,1,1,3,0,20479.83
57,2025-04-02,2,2,9630.82,6081.39,27966.19,3,0,0,3,0,10490.78
57,2025-04-03,3,2,8796.51,7376.05,12520.07,3,0,0,2,0,9587.27
57,2025-04-04,4,1,11470.26,8379.98,11435.46,3,0,0,1,0,12255.45
57,2025-04-05,5,2,19853.51,13429.0,14911.34,3,0,1,2,0,19613.04
57,2025-04-06,6,1,10102.51,8002.54,25809.56,3,0,0,3,0,10715.74
57,2025-04-07,0,2,9548.81,8575.3,13133.27,3,0,0,1,0,9182.59
57,2025-04-08,1,2,12294.78,8692.14,12413.45,3,0,0,2,0,12448.76
57,2025-04-09,2,2,8229.29,6991.86,15983.21,3,0,0,1,0,7547.82
57,2025-04-10,3,3,10278.17,6775.18,10698.07,3,0,0,1,0,10640.59
57,2025-04-11,4,3,14028.16,11615.43,13361.62,3,0,0,3,0,13952.11
57,2025-04-12,5,1,18423.57,15067.5,18236.61,3,1,0,2,0,19657.68
57,2025-04-13,6,1,9215.37,7810.49,23950.65,3,0,0,1,0,8433.91
57,2025-04-14,0,3,7013.8,4936.96,11979.98,3,0,0,1,0,7142.72
57,2025-04-15,1,4,11140.29,7650.44,9117.94,3,0,0,1,0,10645.77
57,2025-04-16,2,2,11140.92,7017.65,14482.38,3,0,0,3,0,11665.4
57,2025-04-17,3,3,8936.66,5562.69,14483.2,3,0,0,3,0,9312.75
57,2025-04-18,4,3,16336.0,12144.29,11617.66,3,1,0,2,0,17812.6
57,2025-04-19,5,2,14593.67,10183.54,21236.8,3,0,0,1,0,14374.77
57,2025-04-20,6,1,8747.43,7805.77,18971.77,3,0,0,2,0,8585.03
57,2025-04-21,0,4,12021.39,9931.62,11371.65,3,0,0,2,0,12888.52
57,2025-04-22,1,1,12189.7,8062.27,15627.81,3,1,0,3,0,12683.93
57,2025-04-23,2,2,10469.1,8309.57,15846.61,3,0,0,2,0,10530.07
57,2025-04-24,3,3,10733.71,8590.12,13609.82,3,0,0,3,0,10934.51
57,2025-04-25,4,3,14072.14,10077.19,13953.83,3,1,0,3,0,15221.6
57,2025-04-26,5,1,11556.56,8179.3,18293.78,3,0,0,3,0,12137.02
57,2025-04-27,6,3,10184.03,6805.83,15023.53,3,0,0,3,0,10457.84
57,2025-04-28,0,3,21348.46,14215.9,13239.24,3,0,0,3,0,23002.17
57,2025-04-29,1,1,12205.32,7881.65,27753.0,3,0,0,2,0,11175.04
57,2025-04-30,2,3,9569.25,7223.46,15866.91,3,0,0,1,0,10059.57
57,2025-05-01,3,1,10538.35,7543.4,12440.02,3,0,0,3,0,9993.75
57,2025-05-02,4,4,13368.98,11076.07,13699.86,3,0,0,1,0,13554.17
57,2025-05-03,5,4,13316.74,9968.01,17379.68,3,0,0,2,0,13425.69
57,2025-05-04,6,3,12670.44,8596.58,17311.76,3,1,0,1,0,12648.6
57,2025-05-05,0,2,10619.79,9054.15,16471.57,3,0,0,1,0,9577.03
57,2025-05-06,1,1,10716.04,8556.24,13805.73,3,0,0,1,0,10973.0
57,2025-05-07,2,2,8814.9,6005.39,13930.85,3,0,0,3,0,8506.11
57,2025-05-08,3,1,7295.68,5785.09,11459.38,3,0,0,1,0,6671.51
57,2025-05-09,4,3,11988.33,9572.32,9484.38,3,0,0,3,0,12946.55
57,2025-05-10,5,3,13055.39,8762.43,15584.82,3,0,0,1,0,14115.73
57,2025-05-11,6,1,10133.47,8429.89,16972.01,3,0,0,3,0,10363.92
57,2025-05-12,0,3,11199.89,10065.51,13173.52,3,0,0,1,0,11522.19
57,2025-05-13,1,2,9812.64,8426.08,14559.85,3,0,0,2,0,9284.19
57,2025-05-14,2,2,9984.79,6917.3,12756.43,3,0,0,2,0,9960.96
57,2025-05-15,3,1,9425.09,5933.64,12980.23,3,0,0,2,0,8921.28
57,2025-05-16,4,3,38390.48,33327.33,12252.62,3,0,0,3,0,37490.34
57,2025-05-17,5,4,12098.7,9670.69,49907.63,3,0,0,3,0,11759.43
57,2025-05-18,6,2,8627.87,7166.07,15728.31,3,0,0,1,0,9160.8
57,2025-05-19,0,3,12557.88,8162.72,11216.22,3,0,0,2,0,13015.71
57,2025-05-20,1,4,11159.57,6920.42,16325.25,3,0,0,2,0,10336.91
57,2025-05-21,2,1,10249.61,8887.54,14507.45,3,0,0,2,0,9309.04
57,2025-05-22,3,1,10076.71,6446.2,13324.5,3,0,0,2,0,9236.3
57,2025-05-23,4,3,28592.72,18566.19,13099.72,3,1,1,1,0,30630.99
57,2025-05-24,5,1,12563.19,7952.76,37170.54,3,0,0,3,0,12053.47
57,2025-05-25,6,2,10708.93,6435.65,16332.15,3,0,0,1,0,9665.36
